dataset,img_num,nose_width,nose_length,lip_thickness,face_length,eye_height,eye_width,face_width_prom,face_width_mouth,forehead_length,distance_btw_pupils,dist_btw_pupils_top,dist_btw_pupils_lip,chin_length,length_cheek_to_chin,brow_to_hair,fWHR,face_shape,heartshapeness,nose_shape,lip_fullness,eye_shape,eye_size,upper_head_len,midface_len,chin_size,forehead_height,cheek_height,cheek_prominence,face_roundness,imgName,FA,CA,AV
eDataset,9.0,36.0555127546,57.0350769264,12.0615528128,250.071989635,8.28711557763,28.1157966879,152.0,124.036285014,123.19902597,64.5310003022,120.364550429,69.5305314195,36.1247837364,114.610962084,100.079968026,1.65207632163,0.607824971609,1.22544785974,0.632163831411,0.0482323223421,0.294749448846,0.0331389196756,0.492654239885,0.278042061092,0.144457537164,0.400204629761,0.45831187352,0.111822659655,0.496002311953,../../../MIT2kFaceDataset/2kfaces/Google_1_Josephine Frazier_15_oval.jpg,706.714597718,133.393904035,120.975141933
eDataset,10.0,23.5372045919,51.6236379966,14.2659166736,230.367098345,10.4098310424,26.8786504348,150.920508878,121.342490497,104.307238483,67.4036349168,104.218820277,73.8232681021,41.5932686862,112.649438168,88.1277481841,1.70463648492,0.655130485048,1.24375648019,0.455938510057,0.061926884421,0.387289944772,0.0451880112968,0.452787048292,0.320459252351,0.180552123046,0.382553536582,0.488999683449,0.128395151016,0.526735334032,../../../MIT2kFaceDataset/2kfaces/Google_1_Joseph Jansen_3_oval.jpg,673.79269189,92.2234443583,50.29157111
eDataset,11.0,32.5576411922,59.0338885726,11.1803398875,245.008163129,7.98397594936,25.1988840135,146.986393928,116.726175299,130.648383075,62.5859409133,125.457413093,72.9348118026,41.7612260356,111.890136795,111.966512851,1.61178399677,0.599924476192,1.2592410704,0.551507650596,0.045632519932,0.316838473684,0.0325865711876,0.533240939428,0.297683190923,0.17044830467,0.456990948468,0.456679219852,0.123506981328,0.476417494864,../../../MIT2kFaceDataset/2kfaces/Google_1_Joseph Sandifer_17_oval.jpg,732.144033246,134.703985824,60.6299855919
eDataset,12.0,39.3192065027,55.2268050859,13.8371022732,244.032784683,5.39994831954,25.337227096,153.941547348,131.137332594,99.0403957989,68.8839603972,101.805267545,73.4088378348,55.1452627158,114.159585773,82.5848048978,1.6484147031,0.630823221349,1.17389567336,0.711958738904,0.0567018168939,0.213123097452,0.0221279625464,0.405848730234,0.300815474159,0.225974812309,0.338416844299,0.467804299006,0.0934473406247,0.537375880724,../../../MIT2kFaceDataset/2kfaces/Google_1_Jose Soto_1_oval.jpg,663.943429757,106.096548573,40.2656833414
eDataset,13.0,29.0172362571,51.2445119013,16.0909190441,235.187159513,8.78624978649,23.0575075581,139.057542046,111.36426716,118.270875536,57.008771255,116.97889767,67.5371536137,39.8120584748,103.84770273,95.0486717424,1.58088847648,0.59126332549,1.24867289655,0.566250612612,0.0684175066248,0.381058089837,0.037358543743,0.502879816145,0.287163439336,0.169278197658,0.404140565918,0.441553454471,0.117749944105,0.473513381385,../../../MIT2kFaceDataset/2kfaces/Google_1_Joshua Ash_15_oval.jpg,709.527892858,119.430081667,45.2583843712
eDataset,14.0,38.0131556175,55.0363516233,12.1205775687,232.215417232,7.2589172119,29.5344418537,165.075740192,144.03124661,95.2575456329,73.5068024063,100.244700608,66.8064258565,42.0,109.792669711,74.783019463,1.8430129653,0.710873301008,1.14611061195,0.690691779094,0.0521954042206,0.245778039343,0.03125941119,0.410211978036,0.287691603998,0.180866544094,0.322041578266,0.472805255656,0.09062487682,0.620248424188,../../../MIT2kFaceDataset/2kfaces/Google_1_Joshua Dowdy_3_oval.jpg,788.431468002,120.582831191,37.8028894765
eDataset,15.0,28.0,54.083269132,21.0553851381,244.282623205,11.0735813364,28.0178742147,167.191506961,138.231689565,105.261578936,74.0067564483,105.069322354,81.1108675669,47.0956473573,115.751210236,83.8048327962,1.70229551777,0.684418337938,1.20950201424,0.517720183144,0.086192725712,0.395232745052,0.0453310235132,0.430900804791,0.332036992655,0.192791639206,0.343065060038,0.473841359312,0.118550460186,0.565867877753,../../../MIT2kFaceDataset/2kfaces/Google_1_Joshua Guido_13_oval.jpg,738.554737812,115.068577355,25.8878412299
eDataset,16.0,34.1320963318,68.0294054068,12.0622577483,250.007999872,8.00734659148,28.0445945737,162.151164041,139.089898986,101.316336294,69.6796239944,107.10538035,76.0447982142,57.0788927713,120.630697466,80.8037746643,1.58008375994,0.648583901813,1.16580114892,0.501725630669,0.0482474870983,0.285521923679,0.0320283614748,0.405252377307,0.30416945959,0.228308265338,0.323204756271,0.482507349876,0.0922421085207,0.556341793292,../../../MIT2kFaceDataset/2kfaces/Google_1_Joshua Handley_1_oval.jpg,749.449718624,113.714408695,35.5773405605
eDataset,17.0,27.0185121722,51.2445119013,15.5553851381,249.064248739,9.31864629533,26.6622025241,162.788205961,142.898565423,118.228592143,67.091355628,118.385493199,76.6221360245,43.0116263352,116.382534506,95.3231346526,1.69437807718,0.65359924913,1.13918712535,0.52724694157,0.062455311097,0.349507745541,0.0374146283238,0.474691139901,0.307640042328,0.17269289572,0.382725080517,0.467279166301,0.0798574690608,0.573741780069,../../../MIT2kFaceDataset/2kfaces/Google_1_Joshua Harlow_1_oval.jpg,693.688660533,104.529583505,40.2224748958
eDataset,18.0,27.0739727414,49.1629942131,12.612449077,239.169396036,8.03893375962,29.1118215909,165.302752548,144.124945794,106.0,71.6746119627,111.00112612,69.4439699015,51.0881590978,114.065762078,86.005813757,1.8338693855,0.691153447256,1.14694060517,0.550698206541,0.0527343769148,0.276139840117,0.0336118830121,0.443200517111,0.290354748779,0.213606589909,0.359602086147,0.476924572998,0.0885473104236,0.602606136833,../../../MIT2kFaceDataset/2kfaces/Google_1_Joshua Hooper_13_oval.jpg,785.029951879,146.763707713,72.0752354323
eDataset,19.0,27.0185121722,58.3095189485,12.0710678119,238.287641308,4.27941072161,19.5600542002,154.728794993,126.921235418,110.724884285,56.5795899596,110.540999181,74.8244281994,43.0464865001,114.858692915,92.1913770371,1.6532467682,0.649336214601,1.2190930421,0.463363661019,0.0506575487743,0.218783172982,0.0179590124697,0.464669017989,0.314008849929,0.180649261807,0.386891139344,0.482016995448,0.116697447768,0.532638766834,../../../MIT2kFaceDataset/2kfaces/Google_1_Joshua Ide_1_oval.jpg,717.307432582,100.47530218,37.8884714388
eDataset,20.0,30.1496268634,60.2992537267,18.7568604704,250.241882985,10.0990195136,27.6830129116,156.041661104,129.988461026,108.074048689,66.9794744679,109.548219976,75.2335909141,50.0899191455,120.736163615,84.2511127523,1.55019958537,0.623563326979,1.20042702153,0.5,0.0749549206018,0.364809262122,0.0403570313375,0.431878338668,0.300643481485,0.200166009574,0.33667870361,0.482477841739,0.104112068558,0.519451258421,../../../MIT2kFaceDataset/2kfaces/Google_1_Joshua Lessard_11_oval.jpg,792.05190207,137.15577227,22.6689534263
eDataset,21.0,29.0172362571,51.0098029794,15.5,245.521893117,10.262195109,28.0356688476,162.012345209,135.033329219,97.2933707916,70.5283630889,102.345310103,69.284307296,52.0864665724,111.788738408,79.3426115023,1.87247464488,0.659869240789,1.19979523682,0.568856073975,0.0631308263519,0.366040673572,0.0417974746721,0.396271670751,0.28219197244,0.212145914611,0.323159008326,0.455310673068,0.109884359586,0.549984881204,../../../MIT2kFaceDataset/2kfaces/Google_1_Joshua Levinson_1_oval.jpg,686.000268057,135.783677132,83.4558380904
eDataset,22.0,30.4138126515,56.4358042381,13.3426500829,239.253004161,6.53823660949,24.0261160029,146.972786597,118.270875536,124.919974384,55.2109590571,123.330095678,63.9253751698,34.4818792991,109.880948285,103.064300318,1.6560642505,0.614298604576,1.24267945029,0.538909882868,0.0557679521296,0.27213040213,0.0273277095618,0.52212499827,0.267187345856,0.14412307766,0.430775365514,0.4592667443,0.119964684087,0.49433392049,../../../MIT2kFaceDataset/2kfaces/Google_1_Joshua Matson_1_oval.jpg,705.815819962,106.998156869,24.6591963422
eDataset,23.0,33.0151480384,61.0327780787,17.0355339059,244.165927189,10.0249378106,29.6705775467,154.324333791,129.062000604,109.0,71.1424627069,108.773273372,72.54719616,36.1247837364,116.495305959,86.5014450746,1.61417060515,0.632046967272,1.19573796368,0.540941262675,0.069770316039,0.337874710891,0.0410578901241,0.446417734263,0.297122522357,0.147951780792,0.354273202943,0.477115326041,0.103463793976,0.528583173296,../../../MIT2kFaceDataset/2kfaces/Google_1_Joshua Matson_7_oval.jpg,674.755390857,108.01224026,23.4645405823
eDataset,24.0,32.14031736,55.0090901579,16.1326381514,241.0,7.56637297521,28.1510613499,162.049375192,137.014597762,106.16967552,73.1095069057,106.595028027,66.2230109071,40.0124980475,116.436397735,82.1233827847,1.80029858913,0.672404046438,1.18271613272,0.584272840502,0.0669404072673,0.26877753848,0.0313957384864,0.440538072697,0.274784277623,0.166026962853,0.340760924418,0.483138579814,0.10387874452,0.568525301919,../../../MIT2kFaceDataset/2kfaces/Google_1_Joshua Mckeown_5_oval.jpg,805.806317912,135.671468057,60.005644782
eDataset,25.0,33.0,64.0702739186,13.7810972701,247.341868676,11.3899800344,29.3172254065,179.279112001,138.057958843,110.353975914,78.1296998586,106.540191947,81.9650823426,39.2045915678,127.703653846,80.4813643026,1.62004893084,0.724823148467,1.29857860788,0.515059449284,0.0557167993591,0.388508116864,0.046049543069,0.446159708038,0.331383775749,0.158503660451,0.325385122759,0.516304233206,0.166656593074,0.558166555394,../../../MIT2kFaceDataset/2kfaces/Google_1_Joshua Mcmillon_1_oval.jpg,722.704872305,118.715772601,16.7802420253
eDataset,26.0,37.0135110466,54.083269132,19.0453610172,237.928560707,7.04445111784,28.5083310198,164.109719395,136.297468795,100.12991561,72.0017360902,105.35238488,68.1134977,42.0119030752,113.944789494,73.9797269527,1.70357129948,0.689743673092,1.20405551802,0.684380061352,0.0800465524635,0.247101491594,0.029607421223,0.420840252689,0.2862770972,0.176573602389,0.310932519967,0.4789033698,0.116893283082,0.57285039001,../../../MIT2kFaceDataset/2kfaces/Google_1_Joshua Regan_7_oval.jpg,668.130096334,90.1056040938,51.6698112507
eDataset,27.0,24.0831891576,55.1452627158,11.5,244.073759343,8.27931069216,26.6569558952,152.397506541,128.062484749,117.004273426,64.3816744113,119.000262605,72.9078637513,43.0464865001,112.801563245,101.011138,1.72953002544,0.624391196134,1.19002459495,0.43672272053,0.0471169044593,0.310587252524,0.0339213470323,0.479380797596,0.2987124218,0.176366712324,0.413854968561,0.462161780721,0.099703556245,0.524687639889,../../../MIT2kFaceDataset/2kfaces/Google_1_Joshua Veilleux_15_oval.jpg,729.914148901,125.777875285,31.8171348921
eDataset,28.0,38.0131556175,62.0322496771,16.0912568863,247.891105125,9.05538513814,31.1639654923,167.107749671,135.532283977,117.277448813,74.0152011414,116.231718993,72.7500705368,36.1247837364,123.043842799,91.7074151855,1.71248509894,0.674117571046,1.23297375922,0.612796663274,0.064912602968,0.290572300254,0.0365296896538,0.473100673595,0.293475921616,0.145728438776,0.36995040681,0.496362476328,0.127376356154,0.546741214892,../../../MIT2kFaceDataset/2kfaces/Google_1_Jo Snook_7_oval.jpg,705.543975052,124.848359915,14.4729332303
eDataset,29.0,36.0555127546,60.207972894,17.0453610172,247.202346267,7.03553390593,29.2139389696,157.384878562,128.471786786,111.004504413,78.1296998586,113.252483416,71.5768476554,37.0540146273,116.95514158,85.0367567585,1.56819388101,0.636664177904,1.22505401769,0.598849471616,0.0689530713384,0.240827979865,0.0284606275473,0.449043085914,0.289547606389,0.149893458484,0.343996560075,0.473115014263,0.11696123525,0.519702942654,../../../MIT2kFaceDataset/2kfaces/Google_1_Joy Loomis_19_oval.jpg,712.796341933,110.330599187,38.6884490079
eDataset,30.0,34.0147027034,55.0363516233,30.0192024052,239.102488486,9.38601552228,28.779416792,152.161098839,128.062484749,106.042444332,67.0298440995,107.049346098,66.1506851101,29.1547594742,118.471445633,79.0142392231,1.69002698514,0.636384421606,1.18817856094,0.618040653135,0.125549518934,0.326136404713,0.0392551979769,0.443502052212,0.276662470262,0.121934153253,0.330461802065,0.495483950767,0.100787801262,0.535596620344,../../../MIT2kFaceDataset/2kfaces/Google_1_Joy Revis_3_oval.jpg,695.600011803,103.229858039,29.4200397436
eDataset,31.0,30.8058436015,54.3415126768,17.2499935508,243.205674276,7.20825418012,27.6586333719,150.814455541,123.320720076,115.74109037,71.0633520178,116.192189927,70.1612662064,36.6742416418,110.304853603,95.5628065724,1.66615295331,0.620110760119,1.22294497995,0.566893376427,0.0709275949343,0.260614979894,0.0296385115256,0.47589798517,0.288485317685,0.15079517265,0.392930004026,0.453545559458,0.113047261527,0.507063498592,../../../MIT2kFaceDataset/2kfaces/Google_1_Juana Haag_15_oval.jpg,733.502249766,125.387520292,13.4233679553
eDataset,32.0,29.0172362571,56.0089278598,21.5415945788,250.127967249,9.06901099205,30.6589573503,160.112460477,132.003787824,119.364986491,69.5449494931,121.091391106,72.8660229995,40.6078810085,116.288272465,93.0658369113,1.62550721296,0.640122183209,1.21293837939,0.518082337333,0.0861222949826,0.295802981439,0.0362574848859,0.477215674057,0.291314976893,0.16234842291,0.372072895066,0.464915114228,0.112377168222,0.527745014987,../../../MIT2kFaceDataset/2kfaces/Google_1_Juan Carrico_3_oval.jpg,692.9081194,103.817042151,31.2467991699
eDataset,33.0,36.0138862107,56.0,20.0,239.008368054,8.78624978649,35.6393184192,186.043005781,163.027605024,93.0215028905,90.0499861188,101.294434694,73.4697160199,52.0096144958,119.476094137,73.027392121,1.95791359067,0.778395364545,1.14117486884,0.643105110906,0.0836790785311,0.246532486484,0.0367612642938,0.389197682272,0.307393906824,0.217605830788,0.305543244011,0.499882473193,0.0962953763663,0.682099988178,../../../MIT2kFaceDataset/2kfaces/Google_1_Juan Cordova_13_oval.jpg,726.268731316,116.730104823,20.4604737044
eDataset,34.0,36.4965751818,55.7314991724,26.2033566272,245.008163129,10.4939090319,27.598624589,169.849933765,137.364478669,117.004273426,68.9655711207,113.909229213,78.6857828822,39.0,123.782943612,86.7640478539,1.5757949189,0.69324193772,1.23649094301,0.65486440745,0.10694891261,0.38023304379,0.042830854686,0.477552551441,0.321155760189,0.159178369822,0.354127171706,0.505219671179,0.132589276542,0.560652661179,../../../MIT2kFaceDataset/2kfaces/Google_1_Juan Cordova_9_oval.jpg,741.184888028,125.061876268,109.439551417
eDataset,35.0,36.4005494464,46.5725240888,20.1246117975,239.052295534,7.64405284027,24.7244720943,160.853971042,131.685230759,124.310096131,61.7454451761,118.446717979,61.5533246867,38.9101529167,114.791943819,98.9456921751,1.93669986418,0.672881934402,1.22150350586,0.781588504351,0.0841849761474,0.309169506678,0.0319764879195,0.520012141498,0.257488950479,0.16276837179,0.413908144886,0.480195948602,0.122018239641,0.550863694761,../../../MIT2kFaceDataset/2kfaces/Google_1_Juan Deans_17_oval.jpg,802.816375765,135.848868104,32.1231076061
eDataset,36.0,31.064449134,57.1401785086,15.0977916542,240.102061632,9.35977222865,25.6686007324,153.469866749,131.308796354,112.01785572,67.1509493604,114.26750413,76.9671023823,36.0555127546,112.625349051,88.069574769,1.50055557217,0.639185959945,1.16877064607,0.543653344193,0.0628807247701,0.364638973749,0.0389824733908,0.466542665057,0.320559939632,0.150167443418,0.366800577098,0.469072811309,0.0922985427291,0.546887417216,../../../MIT2kFaceDataset/2kfaces/Google_1_Juanita Ridley_1_oval.jpg,690.864460941,130.451100863,49.7442837695
eDataset,37.0,37.0135110466,53.0377224247,18.5,244.294903754,9.02769256907,27.1421356237,167.191506961,135.133267555,107.707938426,72.6395209235,111.156702452,69.5222558391,41.5932686862,118.104731028,76.2430324685,1.65503700162,0.684383932667,1.23723425021,0.69787142725,0.075728145433,0.332608041394,0.0369540765295,0.440893104077,0.284583324379,0.170258437843,0.312094240596,0.483451472845,0.131227622493,0.553156310174,../../../MIT2kFaceDataset/2kfaces/Google_1_Juan Keyes_5_oval.jpg,749.217090167,161.814889286,30.3479014025
eDataset,38.0,38.1182371051,50.0399840128,14.3289737815,239.353295361,6.16227766017,26.1872802679,176.071008403,141.127601836,106.96261029,72.9400438717,110.929313078,62.0111068485,40.049968789,118.786297315,76.7870431779,1.83384915932,0.735611382068,1.24760150468,0.761755581204,0.0598653708107,0.235315679869,0.0257455308935,0.446881711524,0.259077723393,0.167325746356,0.320810469988,0.496280183382,0.14599091487,0.589620467199,../../../MIT2kFaceDataset/2kfaces/Google_1_Juan Marin_9_oval.jpg,698.190801492,91.4771635521,30.3149986218
eDataset,39.0,31.0483493925,52.7730992078,12.1700873255,237.002109695,6.42187886277,23.6810623785,158.151825788,130.361037124,121.630588258,58.7388287251,117.58002594,62.0854366295,45.0444225182,113.177406517,101.242283657,1.95189676728,0.66730134171,1.21318324307,0.588336668844,0.0513501223306,0.271182042432,0.0270962940837,0.513204664779,0.261961535741,0.190059162664,0.427178828858,0.477537548768,0.117259667856,0.550041673855,../../../MIT2kFaceDataset/2kfaces/Google_1_Judith Mcclelland_17_oval.jpg,712.197408637,157.052963516,46.015896054
eDataset,40.0,28.0713376952,57.008771255,12.1241437954,228.03508502,10.3033008589,30.5405555868,168.107108713,147.030609058,93.4344690144,74.5821694509,102.294000313,75.0222324124,43.0464865001,110.760808467,67.6701559035,1.58547522271,0.737198438998,1.14334770012,0.492403836766,0.0531678877151,0.337364552181,0.0451829632182,0.409737251644,0.328994252818,0.188771330939,0.296753264514,0.485718276456,0.0924265652082,0.64477187379,../../../MIT2kFaceDataset/2kfaces/Google_1_Judith Stock_13_oval.jpg,713.684215605,103.142467694,52.6204789075
eDataset,41.0,41.0121933088,64.0312423743,17.0,243.296115875,9.28426696668,31.2727299705,157.079597657,139.359247989,101.400197238,78.006409993,100.726424041,76.0051900396,36.0,124.058169514,73.3348484692,1.4802371545,0.645631341428,1.1271558933,0.640502851234,0.0698737007734,0.296880604138,0.0381603583488,0.416776884718,0.312397876827,0.147967836932,0.301422191659,0.509906083241,0.0728344947234,0.572796846704,../../../MIT2kFaceDataset/2kfaces/Google_1_Judith Stock_17_oval.jpg,717.282136624,111.539446619,64.8876136994
eDataset,42.0,31.064449134,57.3149195236,13.014073558,244.294903754,8.61606229914,24.2382022949,153.182897218,118.105884697,127.200628929,64.8266920335,125.574927832,77.017721776,36.0555127546,109.007356287,101.124922744,1.47446395774,0.627040903695,1.29699631488,0.541995860628,0.0532719813555,0.355474477617,0.0352691037216,0.520684741985,0.315265364085,0.147590114246,0.41394610035,0.446212158389,0.143584708408,0.483456195287,../../../MIT2kFaceDataset/2kfaces/Google_1_Judy Chao_11_oval.jpg,724.0506504,125.155844547,60.4660048623
