pair_nums,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
437,7.0,7.0,3.0,6.0,6.0,6.0,5.0,5.0,5.0,7.0,5.0,4.0,4.0,3.0,5.0,1.0,3.0,5.0,4.0,5.0,7.0,7.0,4.0,4.0,6.0,7.0,5.0,4.0,6.0,3.0,7.0,7.0,7.0,5.0,5.0,2.0,2.0,1.0,4.0,5.0,6.0,3.0,6.0,6.0,5.0,3.0,6.0,6.0,4.0,4.0,6.0,7.0,7.0,6.0,7.0,2.0,6.0,5.0,6.0,6.0
438,5.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,6.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,6.0,6.0,7.0,4.0,4.0,6.0,6.0,5.0,5.0,6.0,4.0,6.0,6.0,6.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0
439,3.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,5.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,3.0,3.0,6.0,6.0,4.0,4.0,5.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,2.0,5.0,3.0,2.0,2.0,4.0,2.0
440,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
441,3.0,1.0,1.0,1.0,3.0,2.0,6.0,5.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,4.0,5.0,6.0,2.0,2.0,7.0,6.0,3.0,2.0,5.0,1.0,5.0,4.0,5.0,4.0,3.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,3.0,2.0,3.0,6.0,3.0,2.0,1.0,4.0,4.0,6.0,4.0,3.0,2.0,2.0,3.0,5.0,2.0
442,5.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,4.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,5.0,5.0,6.0,5.0,3.0,3.0,4.0,3.0,4.0
443,3.0,3.0,2.0,2.0,4.0,5.0,3.0,3.0,2.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,2.0,2.0,4.0,4.0,2.0,2.0,5.0,2.0,4.0,4.0,5.0,5.0,5.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0
444,5.0,5.0,2.0,3.0,5.0,6.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,7.0,4.0,3.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,4.0,2.0,4.0,6.0,4.0,4.0,3.0,5.0,6.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,2.0
445,7.0,5.0,2.0,3.0,4.0,6.0,3.0,5.0,3.0,5.0,4.0,4.0,3.0,2.0,3.0,2.0,7.0,3.0,3.0,4.0,4.0,6.0,4.0,4.0,6.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,1.0,5.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,6.0,5.0,4.0,3.0,3.0,4.0,4.0
446,4.0,3.0,1.0,4.0,4.0,7.0,5.0,4.0,5.0,6.0,6.0,3.0,2.0,2.0,5.0,1.0,2.0,2.0,5.0,6.0,6.0,6.0,4.0,2.0,5.0,6.0,2.0,3.0,5.0,1.0,5.0,3.0,5.0,4.0,3.0,2.0,2.0,2.0,4.0,5.0,2.0,3.0,2.0,5.0,2.0,3.0,6.0,3.0,3.0,3.0,6.0,6.0,4.0,4.0,6.0,3.0,5.0,4.0,5.0,4.0
447,5.0,4.0,2.0,5.0,4.0,3.0,6.0,3.0,1.0,6.0,5.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,6.0,4.0,7.0,2.0,3.0,6.0,3.0,2.0,6.0,5.0,3.0,4.0,4.0,6.0,5.0,3.0,1.0,1.0,1.0,3.0,5.0,1.0,3.0,2.0,5.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,6.0,6.0,5.0,7.0,3.0,2.0,2.0,3.0,2.0
448,3.0,4.0,3.0,3.0,4.0,5.0,2.0,3.0,2.0,3.0,3.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,6.0,4.0,4.0,6.0,5.0,3.0,3.0,4.0,2.0,5.0,4.0,5.0,5.0,4.0,2.0,1.0,2.0,4.0,5.0,3.0,5.0,3.0,5.0,3.0,3.0,4.0,4.0,2.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,3.0
449,5.0,5.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,6.0,3.0,2.0,2.0,3.0,2.0,7.0,3.0,2.0,4.0,5.0,6.0,3.0,4.0,7.0,6.0,4.0,4.0,5.0,3.0,5.0,3.0,5.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,3.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,2.0
450,3.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0
451,5.0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,5.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0
452,5.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,6.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,4.0,5.0,6.0,5.0,4.0,5.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0
453,5.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,6.0,4.0,4.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
454,2.0,2.0,1.0,4.0,3.0,4.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,4.0,5.0,2.0,1.0,6.0,3.0,1.0,1.0,4.0,1.0,5.0,4.0,5.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0
455,4.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0
456,3.0,2.0,2.0,3.0,5.0,5.0,2.0,3.0,2.0,6.0,5.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,4.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,3.0,5.0,2.0,1.0,2.0,4.0,2.0,1.0,5.0,2.0,2.0,3.0,2.0,5.0,6.0,2.0,6.0,2.0,2.0,3.0,2.0,1.0
457,5.0,4.0,1.0,3.0,6.0,5.0,6.0,5.0,2.0,6.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,6.0,6.0,7.0,4.0,4.0,7.0,6.0,4.0,3.0,6.0,3.0,7.0,6.0,6.0,5.0,6.0,3.0,3.0,5.0,5.0,5.0,4.0,3.0,2.0,4.0,3.0,3.0,6.0,4.0,4.0,3.0,5.0,6.0,6.0,6.0,7.0,4.0,3.0,3.0,5.0,3.0
458,4.0,4.0,2.0,2.0,6.0,3.0,4.0,4.0,3.0,4.0,6.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,6.0,6.0,3.0,4.0,4.0,6.0,4.0,3.0,6.0,2.0,5.0,5.0,7.0,3.0,3.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,4.0,2.0,2.0,3.0,5.0,5.0,5.0,6.0,6.0,2.0,2.0,4.0,5.0,2.0
459,4.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,7.0,5.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0
460,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,1.0,3.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,5.0,4.0,2.0,2.0,5.0,4.0,2.0,2.0,4.0,1.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,5.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,5.0,2.0,3.0,3.0,4.0,3.0
461,5.0,5.0,2.0,4.0,4.0,6.0,4.0,4.0,3.0,4.0,5.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,5.0,5.0,7.0,2.0,4.0,6.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,6.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,6.0,3.0,3.0,3.0,4.0,3.0
462,3.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,6.0,5.0,3.0,2.0,5.0,2.0,6.0,4.0,5.0,4.0,4.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,5.0,5.0,2.0,2.0,4.0,5.0,6.0,5.0,7.0,2.0,4.0,3.0,4.0,4.0
463,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,6.0,4.0,4.0,6.0,5.0,4.0,4.0,5.0,3.0,5.0,4.0,6.0,5.0,4.0,3.0,3.0,3.0,5.0,5.0,4.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0
464,4.0,5.0,2.0,5.0,6.0,3.0,2.0,2.0,1.0,6.0,2.0,3.0,3.0,2.0,3.0,5.0,6.0,4.0,5.0,5.0,5.0,7.0,5.0,3.0,4.0,4.0,2.0,3.0,3.0,6.0,5.0,2.0,4.0,4.0,5.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0,6.0,1.0,4.0,6.0,5.0,6.0,4.0,3.0,7.0,7.0,4.0,7.0,3.0,4.0,2.0,6.0,3.0
465,3.0,3.0,1.0,1.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,6.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,5.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,3.0,2.0,4.0,5.0,6.0,4.0,4.0,5.0,3.0,3.0,5.0,5.0,4.0
466,6.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,7.0,7.0,7.0,5.0,5.0,3.0,4.0,4.0,5.0,6.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0
467,3.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0,3.0,1.0,1.0,1.0,7.0,3.0,1.0,6.0,6.0,6.0,2.0,2.0,7.0,7.0,5.0,5.0,6.0,1.0,5.0,5.0,4.0,5.0,5.0,2.0,2.0,2.0,3.0,6.0,2.0,2.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,5.0,5.0,4.0,5.0,3.0,2.0,3.0,5.0,2.0
468,3.0,3.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,5.0,5.0,6.0,4.0,3.0,3.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0
469,4.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,6.0,5.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0
470,3.0,3.0,2.0,5.0,3.0,5.0,6.0,3.0,3.0,6.0,5.0,3.0,2.0,1.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,4.0,4.0,7.0,5.0,5.0,6.0,7.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,6.0,2.0,3.0,6.0,4.0,3.0,4.0,5.0,6.0,5.0,5.0,6.0,4.0,5.0,4.0,6.0,4.0
471,3.0,3.0,1.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,4.0,3.0,5.0,2.0,3.0,7.0,6.0,3.0,6.0,5.0,2.0,4.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,4.0,5.0,4.0,3.0,5.0,1.0,2.0,2.0,3.0,3.0
472,4.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,4.0,6.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0
473,4.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,6.0,4.0,5.0,6.0,6.0,6.0,4.0,6.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,6.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,4.0,4.0,4.0,6.0,4.0
474,6.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,4.0,5.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,6.0,6.0,4.0,2.0,4.0,6.0,3.0,3.0,7.0,2.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,2.0
475,3.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,5.0,4.0,6.0,2.0,2.0,6.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0
476,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,5.0,5.0,6.0,3.0,4.0,6.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,2.0,2.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0
477,3.0,3.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,4.0,1.0,4.0,3.0,1.0,3.0,4.0,6.0,2.0,2.0,1.0,4.0,2.0,2.0,3.0,3.0,6.0,6.0,5.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,5.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0
478,5.0,5.0,3.0,4.0,4.0,6.0,4.0,3.0,2.0,6.0,5.0,4.0,2.0,3.0,2.0,1.0,5.0,3.0,3.0,6.0,5.0,6.0,3.0,3.0,7.0,6.0,4.0,4.0,5.0,3.0,6.0,4.0,6.0,5.0,4.0,2.0,2.0,2.0,5.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,5.0,6.0,3.0,4.0,3.0,4.0,2.0,5.0,4.0,3.0,4.0
479,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,6.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,6.0,4.0
480,5.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,6.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,6.0,5.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
481,4.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,6.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,6.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,6.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,6.0,4.0,4.0,4.0,5.0,6.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0
482,5.0,4.0,4.0,3.0,5.0,4.0,6.0,4.0,3.0,5.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,6.0,6.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0
483,4.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,7.0,7.0,5.0,5.0,5.0,7.0,6.0,5.0,7.0,5.0,4.0,4.0,7.0,5.0,5.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0
484,5.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,5.0,5.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,4.0,3.0,3.0,4.0,2.0,4.0,6.0,3.0,5.0,4.0,5.0,5.0,4.0,2.0,2.0,2.0,4.0,4.0,5.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,2.0,4.0,2.0
485,7.0,5.0,3.0,4.0,3.0,4.0,2.0,3.0,1.0,5.0,3.0,4.0,2.0,1.0,6.0,2.0,6.0,5.0,2.0,6.0,7.0,7.0,5.0,4.0,6.0,7.0,3.0,3.0,7.0,3.0,6.0,7.0,7.0,4.0,5.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,7.0,4.0,3.0,4.0,6.0,6.0,7.0,7.0,6.0,4.0,5.0,5.0,6.0,4.0
486,4.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,2.0,4.0,5.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,6.0,3.0,4.0,5.0,4.0,3.0,3.0,6.0,5.0,6.0,5.0,5.0,5.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,3.0
487,5.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,2.0,5.0,4.0,3.0,3.0,2.0,3.0,3.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,6.0,3.0,4.0,5.0,5.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,5.0,2.0,3.0,5.0,3.0,3.0,3.0,5.0,7.0,5.0,6.0,5.0,4.0,3.0,5.0,6.0,3.0
488,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,5.0,5.0,7.0,4.0,3.0,4.0,5.0,3.0,4.0,6.0,4.0,6.0,6.0,6.0,5.0,6.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0,5.0,4.0,5.0,6.0,5.0,4.0,5.0,6.0,7.0,7.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0
489,6.0,4.0,1.0,6.0,6.0,3.0,3.0,3.0,3.0,7.0,6.0,3.0,1.0,1.0,4.0,2.0,6.0,3.0,2.0,4.0,4.0,6.0,6.0,3.0,7.0,6.0,3.0,7.0,5.0,4.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,6.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0
490,5.0,5.0,2.0,5.0,6.0,4.0,3.0,2.0,2.0,6.0,5.0,3.0,2.0,2.0,4.0,3.0,7.0,7.0,3.0,5.0,5.0,6.0,6.0,3.0,7.0,5.0,3.0,7.0,6.0,6.0,6.0,5.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,6.0,5.0,4.0,3.0,5.0,4.0
491,6.0,4.0,1.0,6.0,6.0,3.0,3.0,3.0,3.0,7.0,6.0,3.0,1.0,1.0,4.0,2.0,6.0,3.0,2.0,4.0,4.0,6.0,6.0,3.0,7.0,6.0,3.0,7.0,5.0,4.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,6.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0
492,5.0,5.0,2.0,5.0,6.0,4.0,3.0,2.0,2.0,6.0,5.0,3.0,2.0,2.0,4.0,3.0,7.0,7.0,3.0,5.0,5.0,6.0,6.0,3.0,7.0,5.0,3.0,7.0,6.0,6.0,6.0,5.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,6.0,5.0,4.0,3.0,5.0,4.0
493,3.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,5.0,4.0,5.0,1.0,2.0,4.0,3.0,1.0,2.0,6.0,2.0,5.0,3.0,7.0,6.0,4.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,6.0,4.0,2.0,4.0,5.0,6.0,6.0,4.0,5.0,3.0,3.0,2.0,4.0,2.0
